,Unnamed: 0.1,Unnamed: 0,max_column,id,song_title,artist_name,album_name,genre,lyrics,like_cnt,morning,night,minjung_id,rc_travel,rc_music
604,591,볼원볼링장_591,Push Ups_4171,37435949,Push Ups,Drake,Push Ups,['랩/힙합'],"Ayy I could never be nobody number-one fan Your first number one, I had to put it in your hand You pussies can't get booked outside America for nan' I'm out in Tokyo because I'm big in Japan I'm the hitmaker y'all depend on Backstage in my city, it was friendzone You won't ever take no chain off of us How the fuck you big-steppin' with a size-seven men's on? This the bark with the bite, nigga, what's up? I know my picture on the wall when y'all cook up Extortion baby, whole career, you been shook up 'Cause Top told you, ""Drop and give me 50, "" like some push-ups, huh Your last one bricked, you really not on shit They make excuses for you 'cause they hate to see me lit Pull your contract 'cause we gotta see the split The way you doin' splits, bitch, your pants might rip You better do that motherfuckin' show inside the bity Maroon 5 need a verse, you better make it witty Then we need a verse for the Swifties Top say drop, you better drop and give 'em 50 Pipsqueak, pipe down You ain't in no big three, SZA got you wiped down Travis got you wiped down, Savage got you wiped down Like your label, boy, you in a scope right now And you gon' feel the aftermath of what I write down I'm at the top of the mountain, so you tight now Just to have this talk with your ass, I had to hike down Big difference 'tween Mike then and Mike now What the fuck is this, a 20-v-1, nigga? What's a prince to a king? He a son, nigga Get more love in the city that you from, nigga Metro, shut your ho ass up and make some drums, nigga Yeah, I'm the 6ix God, I'm the frontrunner Y'all nigga manager was Chubbs lil' blunt runner Claim the 6ix and you boys ain't even come from it And when you boys got rich, you had to run from it Cash blowin' Abel bread, out here trickin' (out here trickin') Shit we do for bitches, he doin' for niggas (what the fuck?) Jets, whips, chains, wicked, wicked, wicked (wicked, wicked) Spend it like you tryna fuck, boy, you trippin', boy, you trippin' Drizzy Chip 'n Dale, probably got your bitch Chanel I just got 'em done, boy, don't make me have to chip a nail Rolling Loud stage, y'all were turnt, that was slick as hell Shit'll probably change if your BM start to kiss and tell Hugs and kisses, man, don't tell me 'bout no switches I'll be rockin' every fuckin' chain I own next visit, ayy I be with some bodyguards like Whitney Top say drop, your little midget ass better fuckin' Ayy, better drop and give me 50, ayy Drop and give me 50, drop and give me 50, ayy Niggas really got me out here talkin' like I'm 50, ayy Niggas really got me out here rappin' what I'm livin' I might take your latest girl and cuff her like I'm Ricky Can't believe he jumpin' in, this nigga turnin' 50 Every song that made it on the chart, he got from Drizzy Spend that lil' check you got and stay up out my business Nigga, shout out to the hooper that be bustin' out the griddy We know why you mad, nigga, I ain't even trippin' All that lil' heartbroken Twitter shit for bitches This for all the top dogs, drop and give me 50, drop, drop And that fuckin' song y'all got did not start the beef with us This shit been brewin' in a pot, now I'm heatin' up I don't care what Cole think, that Dot shit was weak as fuck Champagne trippin', he is not fuckin' easin' up Nigga callin' Top to see if Top wanna peace it up ""Top, wanna peace it up? Top, wanna peace it up?"" Nah, pussy, now you on your own when you speakin' up You done rolled deep to this, it's not fuckin' deep enough Beggin' Kai Cenat, boy, you not fuckin' beatin' us Numbers-wise, I'm out of here, you not fuckin' creepin' up Money-wise, I'm out of here, you not fuckin' sneakin' up Cornball, your show money merch money fee to us I'ma let you niggas work it out because I seen enough This ain't even everything I know, don't wake the demon up This ain't even everything I know, don't wake the demon up Drop and give me 50, all you fuck niggas teamin' up Mmm, mmm, yeah Drop, drop, drop, drop Drop a 50 bag for the mob in the spot Drop a 50 bag, 29 for the thot Uh, I was really, really tryna keep it PG",1056,0.0589845691591031,0.0697126600830591,Push Ups_4171,볼원볼링장,Push Ups
605,373,서울시새활용플라자_373,SHEESH_4378,37373808,SHEESH,BABYMONSTER,BABYMONSTER 1st MINI ALBUM [BABYMONS7ER],['발라드'],I see that look upon your face Something my mind cannot erase If we keep staring Then I might have to  Might have to start to walk your way I wanna hear what you would say You got high standards And I do too  Cause all those girls (They don’t) Know what you need (They don’t) But I know I know The way the way To make to make sure you never leave  If I come close baby would you like that If I give some would you give it right back If I show you that I know where it’s at Baby would you like that Baby would you like that  Say you want love boy I know what that means Make you feel way better than in your dreams If I show you that I know where it’s at Baby would you like that Baby would you like that  Yo it’s like that like that How you run it right back know you on the right track Queen ace blackjack I be thinking way too much I need to let it go You be running through my mind And I’mma let it show  Cause ain’t nobody stepping up to me And saying nothing when I calling you Be running eye to eye we never fronting yeah We zoning bet we stunting on and on and on and To the top baby boy we be rolling  Cause all those girls (They don’t) Know what you need (They don’t) But I know I know The way the way To make to make sure you never leave  If I come close baby would you like that If I give some would you give it right back If I show you that I know where it’s at Baby would you like that Baby would you like that  Say you want love boy I know what that means Make you feel way better than in your dreams If I show you that I know where it’s at Baby would you like that Baby would you like that  I want you In my arms In my arms My arms That’s where you need to be  In my arms In my arms My arms That’s where you need to be  Ah ah ah ah But I know I know The way the way To make to make sure you never leave  If I come close baby would you like that If I give some would you give it right back If I show you that I know where it’s at Baby would you like that Baby would you like that  Say you want love boy I know what that means Make you feel way better than in your dreams If I show you that I know where it’s at Baby would you like that Baby would you like that  If I come close baby would you like that If I give some would you give it right back If I show you that I know where it’s at Baby would you like that Baby would you like that  Say you want love boy I know what that means Make you feel way better than in your dreams If I show you that I know where it’s at Baby would you like that Baby would you like that,51695,-0.0089341306087897,0.0076953221405724,SHEESH_4378,서울시새활용플라자,SHEESH
606,605,공간와디즈_605,SHEESH_4378,37373808,SHEESH,BABYMONSTER,BABYMONSTER 1st MINI ALBUM [BABYMONS7ER],['발라드'],I see that look upon your face Something my mind cannot erase If we keep staring Then I might have to  Might have to start to walk your way I wanna hear what you would say You got high standards And I do too  Cause all those girls (They don’t) Know what you need (They don’t) But I know I know The way the way To make to make sure you never leave  If I come close baby would you like that If I give some would you give it right back If I show you that I know where it’s at Baby would you like that Baby would you like that  Say you want love boy I know what that means Make you feel way better than in your dreams If I show you that I know where it’s at Baby would you like that Baby would you like that  Yo it’s like that like that How you run it right back know you on the right track Queen ace blackjack I be thinking way too much I need to let it go You be running through my mind And I’mma let it show  Cause ain’t nobody stepping up to me And saying nothing when I calling you Be running eye to eye we never fronting yeah We zoning bet we stunting on and on and on and To the top baby boy we be rolling  Cause all those girls (They don’t) Know what you need (They don’t) But I know I know The way the way To make to make sure you never leave  If I come close baby would you like that If I give some would you give it right back If I show you that I know where it’s at Baby would you like that Baby would you like that  Say you want love boy I know what that means Make you feel way better than in your dreams If I show you that I know where it’s at Baby would you like that Baby would you like that  I want you In my arms In my arms My arms That’s where you need to be  In my arms In my arms My arms That’s where you need to be  Ah ah ah ah But I know I know The way the way To make to make sure you never leave  If I come close baby would you like that If I give some would you give it right back If I show you that I know where it’s at Baby would you like that Baby would you like that  Say you want love boy I know what that means Make you feel way better than in your dreams If I show you that I know where it’s at Baby would you like that Baby would you like that  If I come close baby would you like that If I give some would you give it right back If I show you that I know where it’s at Baby would you like that Baby would you like that  Say you want love boy I know what that means Make you feel way better than in your dreams If I show you that I know where it’s at Baby would you like that Baby would you like that,51695,-0.0089341306087897,0.0076953221405724,SHEESH_4378,공간와디즈,SHEESH
607,374,파주DMZ곤돌라_374,나폴레옹_6656,1606423,나폴레옹,터보,터보 (Turbo) 3집 'Born Again',['댄스'],워 워 내 곁에 있어줘 너만을 사랑할 수 있도록 워 워 나를 통해서만 완전한 사랑 만들어 줄게  한 번 아니라 열번 백번이라도 그리 쉽게 포기하는 내가 아니지 니가 아무리 내게 튕긴다 해도 끝내 내 여자로 만들 것을 다짐해 오죽하면 내 별명이 물귀신이 되었겠니 우리 엄마가 내게 붙여준 내게 물려준 정말 악착같은 왕 고집 이왕 내게 찍혔으니 눈 딱감고 내 여자가 되어 주는게 아마도 현명한 선택과 올바른 너만의 결정일거야 이것 저것 저울질을 해봤자 워 결국에는 내 여자가 될 것 뻔한데 머리만 아픈 고민 그만해 나 정도면 너에게는 완벽해 워 워 나를 놓친다면 일생에 가장 큰 니 실수야 워 워 너 하나쯤이야 행복에 겨워 살게 해줄게  혹시 너에게 남자 친구 있대도 그리 쉽게 포기하는 내가 아니지 키퍼 있다고 골이 안 들어가니 빨리 정리하고 내 여자가 되어줘 큰 소리만 뻥뻥 쳐댄다고 실속없는 깡통이라고 아니지 정말 아니지 이것이 나를 살려내는 자신감이지 누군가가 불가능이 없다고 했던 말 훌륭해 나 또한 마찬가지야 오로지 나만이 너에게 어울려 내 곁에만 머물길 바래 나를 선택했다는 것만으로 팔자 고쳐 니 인생이 될 것 뻔한데 엉뚱한 시간 낭비 그만해 내가 바로 너의 미래이니까 워 워 내 곁에 있어줘 너만을 사랑할 수 있도록 워 워 나를 통해서만 완전한 사랑 만들어줄게 워 워 나를 놓친다면 일생에 가장 큰 니 실수야 워 워 너 하나쯤이야 행복에 겨워 살게 해줄게,175,-0.806160149983653,-0.8013778162281149,나폴레옹_6656,파주DMZ곤돌라,나폴레옹
608,496,이회영기념관_496,나폴레옹_6656,1606423,나폴레옹,터보,터보 (Turbo) 3집 'Born Again',['댄스'],워 워 내 곁에 있어줘 너만을 사랑할 수 있도록 워 워 나를 통해서만 완전한 사랑 만들어 줄게  한 번 아니라 열번 백번이라도 그리 쉽게 포기하는 내가 아니지 니가 아무리 내게 튕긴다 해도 끝내 내 여자로 만들 것을 다짐해 오죽하면 내 별명이 물귀신이 되었겠니 우리 엄마가 내게 붙여준 내게 물려준 정말 악착같은 왕 고집 이왕 내게 찍혔으니 눈 딱감고 내 여자가 되어 주는게 아마도 현명한 선택과 올바른 너만의 결정일거야 이것 저것 저울질을 해봤자 워 결국에는 내 여자가 될 것 뻔한데 머리만 아픈 고민 그만해 나 정도면 너에게는 완벽해 워 워 나를 놓친다면 일생에 가장 큰 니 실수야 워 워 너 하나쯤이야 행복에 겨워 살게 해줄게  혹시 너에게 남자 친구 있대도 그리 쉽게 포기하는 내가 아니지 키퍼 있다고 골이 안 들어가니 빨리 정리하고 내 여자가 되어줘 큰 소리만 뻥뻥 쳐댄다고 실속없는 깡통이라고 아니지 정말 아니지 이것이 나를 살려내는 자신감이지 누군가가 불가능이 없다고 했던 말 훌륭해 나 또한 마찬가지야 오로지 나만이 너에게 어울려 내 곁에만 머물길 바래 나를 선택했다는 것만으로 팔자 고쳐 니 인생이 될 것 뻔한데 엉뚱한 시간 낭비 그만해 내가 바로 너의 미래이니까 워 워 내 곁에 있어줘 너만을 사랑할 수 있도록 워 워 나를 통해서만 완전한 사랑 만들어줄게 워 워 나를 놓친다면 일생에 가장 큰 니 실수야 워 워 너 하나쯤이야 행복에 겨워 살게 해줄게,175,-0.806160149983653,-0.8013778162281149,나폴레옹_6656,이회영기념관,나폴레옹
609,375,라인프렌즈 월드 팝업스토어_375,Stylish (The FILA)_4808,2008648,Stylish (The FILA),BIGBANG (빅뱅),FILA Limited Edition With Bigbang,['랩/힙합'],ma energy don't stop 모두 다 같이 더 높이 날아 꿈을 펼쳐 세계로 우리는 family No 1 fresh and clean 도전해 stronger 숨이 멈추는 날까지 light camera action 좀 더 멋지게 폼나게 꾸며봐요 감각과 잘 갖춘 센스 난 어딜가든 빛이 나요 서울부터 이태리까지 해가 뜨고 질 때까지 신나게 음악에 네 몸을 한 번 맡겨봐 one two and the three want you fallow me I feel high I feel high I feel high 달려 저 멀리 승릴 향해 뛰어 ma fila 이 세상 끝까지 let me go ma energy don't stop 모두 다 같이 더 높이 날아 꿈을 펼쳐 세계로 우리는 family No1 fresh and clean 도전해 stronger 숨이 멈추는 날까지 It's the F to the I to the L to the A 자 내게 맡겨봐 I'm the best no doubt I'm a T O P 바로 이순간 party people up 이제부터 달라질 이 모든 것 믿어봐 fila 이제 나의 벗 모든 사람들이 want 모두 하나쯤은 want 갖고싶어 지는 법 they know what's up we got that bump bump bump everybody on ma left everybody on ma righ everybody just jump jump jump stylish한 멋이 나 we are fila 크게 불러봐 say what we got the brand on bang passion Fashion straight up tention ma energy don't stop 모두 다 같이 더 높이 날아 꿈을 펼쳐 세계로 우리는 family No 1 fresh and clean 도전해 stronger 숨이 멈추는 날까지 음악이 멈춘지 심장이 멈춘지 나를 깨운 그대만은 plz baby with me a long we want you now 그대로 더 크게 놀아볼래 oh oh oh F I L A oh oh oh ye ma energy don't stop 모두 다 같이 더 높이 날아 꿈을 펼쳐 세계로 우리는 family No 1 fresh and clean 도전해 stronger 숨이 멈추는 날까지 우리는 family No 1 fresh and clean 도전해 stronger 숨이 멈추는 날까지,5400,-0.1371628491118076,-0.1174089657382815,Stylish (The FILA)_4808,라인프렌즈 월드 팝업스토어,Stylish (The FILA)
610,716,영등포역 지하쇼핑센터_716,Stylish (The FILA)_4808,2008648,Stylish (The FILA),BIGBANG (빅뱅),FILA Limited Edition With Bigbang,['랩/힙합'],ma energy don't stop 모두 다 같이 더 높이 날아 꿈을 펼쳐 세계로 우리는 family No 1 fresh and clean 도전해 stronger 숨이 멈추는 날까지 light camera action 좀 더 멋지게 폼나게 꾸며봐요 감각과 잘 갖춘 센스 난 어딜가든 빛이 나요 서울부터 이태리까지 해가 뜨고 질 때까지 신나게 음악에 네 몸을 한 번 맡겨봐 one two and the three want you fallow me I feel high I feel high I feel high 달려 저 멀리 승릴 향해 뛰어 ma fila 이 세상 끝까지 let me go ma energy don't stop 모두 다 같이 더 높이 날아 꿈을 펼쳐 세계로 우리는 family No1 fresh and clean 도전해 stronger 숨이 멈추는 날까지 It's the F to the I to the L to the A 자 내게 맡겨봐 I'm the best no doubt I'm a T O P 바로 이순간 party people up 이제부터 달라질 이 모든 것 믿어봐 fila 이제 나의 벗 모든 사람들이 want 모두 하나쯤은 want 갖고싶어 지는 법 they know what's up we got that bump bump bump everybody on ma left everybody on ma righ everybody just jump jump jump stylish한 멋이 나 we are fila 크게 불러봐 say what we got the brand on bang passion Fashion straight up tention ma energy don't stop 모두 다 같이 더 높이 날아 꿈을 펼쳐 세계로 우리는 family No 1 fresh and clean 도전해 stronger 숨이 멈추는 날까지 음악이 멈춘지 심장이 멈춘지 나를 깨운 그대만은 plz baby with me a long we want you now 그대로 더 크게 놀아볼래 oh oh oh F I L A oh oh oh ye ma energy don't stop 모두 다 같이 더 높이 날아 꿈을 펼쳐 세계로 우리는 family No 1 fresh and clean 도전해 stronger 숨이 멈추는 날까지 우리는 family No 1 fresh and clean 도전해 stronger 숨이 멈추는 날까지,5400,-0.1371628491118076,-0.1174089657382815,Stylish (The FILA)_4808,영등포역 지하쇼핑센터,Stylish (The FILA)
611,377,별빛마을포토랜드_377,보름달 (Feat. Lena)_7242,4454382,보름달 (Feat. Lena),선미,Full Moon,"['발라드', 'R&B/Soul', '국내드라마']",,68167,-1.1131114845736092,-1.107294710471285,보름달 (Feat. Lena)_7242,별빛마을포토랜드,보름달 (Feat. Lena)
612,472,별빛정원 우주_472,보름달 (Feat. Lena)_7242,4454382,보름달 (Feat. Lena),선미,Full Moon,"['발라드', 'R&B/Soul', '국내드라마']",,68167,-1.1131114845736092,-1.107294710471285,보름달 (Feat. Lena)_7242,별빛정원 우주,보름달 (Feat. Lena)
613,378,에이치씨어터_378,Dead Mans Hand (Original Mix)_1258,7870089,Dead Mans Hand (Original Mix),KSHMR,The Best,['일렉트로니카'],,205,1.0230243028426964,1.0047098750275203,Dead Mans Hand (Original Mix)_1258,에이치씨어터,Dead Mans Hand (Original Mix)
614,384,인천상륙작전기념관_384,사내_7334,32323334,사내,영탁,내일은 미스터트롯 예선곡 베스트,['성인가요/트로트'],큰 소리로 울면서 이 세상에 태어나 가진 것은 없어도 비굴하진 않았다 때론 사랑에 빠져 비틀댄 적 있지만 입술 한 번 깨물고 사내답게 웃었다 긴가민가하면서 조마조마하면서 설마설마하면서 부대끼며 살아온 이 세상을 믿었다 나는 나를 믿었다 추억 묻은 친구야 물론 너도 믿었다 긴가민가하면서 조마조마하면서 설마설마하면서 부대끼며 살아온 이 세상을 믿었다 후회 역시도 없다 사내답게 살다가 사내답게 갈 거다 사내답게 갈 거다,18296,-1.160619466017097,-1.1697819508399352,사내_7334,인천상륙작전기념관,사내
615,385,종묘귀금속전문백화점_385,ROYAL_4201,34847379,ROYAL,IVE (아이브),LOVE DIVE,['댄스'],"Royal Royal  두 발끝을 뗀 순간 내게로 집중되는 vibe (woah woah yeah) 익숙한 시선 I want it 숨길 필요 없잖아 느껴져 in your eyes, eyes, eyes  흔들림 따위는 없는 내 머리부터 발끝까지 세상에 보란 듯 모든 걸 보여 주고파 난 누구보다 환하게 빛나는 그런 나인걸  Cause you know I’m a royal royal Diamonds and gold Do it like a royal royal 그게 나라고 거침없이 난 또 네게 걸어가 내 걸음걸이마저도 당당한 그게 나니까  Cause you know I’m a royal royal Diamonds and gold 손짓 하나와 표정까지 Let you know you know you know you know you know 날 보여줄래  난 걸음걸이부터 눈빛까지 so royal 다들 물어봐 how can I be like u, hol’ up 망설이지 말고 보여줘 be loyal to yourself 가장 너다운 걸 보여줄 때 that’s royal  솔직한 게 (I) 좋 (like) 아 (it) 아무렴 뭐 어때 숨을 필요 없어 시선에 지금부터 let 'em know your name  나다운 게 (I) 좋 (love) 아 (it) 지금 이 순간 오직 너에게만 집중해 네게 중요한 건 언제나 be yourself  흔들림 따위는 없는 내 머리부터 발끝까지 세상에 보란 듯 모든 걸 보여 주고파 난 누구보다 환하게 빛나는 그런 나인걸  Cause you know I’m a royal royal Diamonds and gold Do it like a royal royal 그게 나라고 거침없이 난 또 네게 걸어가 내 걸음걸이마저도 당당한 그게 나니까  Cause you know I’m a royal royal Diamonds and gold 손짓 하나와 표정까지 Let you know you know you know you know you know 날 보여줄래  언제나 가장 빛나길 원해 저 별처럼 눈부신 나 어떤 순간에도 자신 있게 나아가 난 Ooh no one can stop me now hoo  Cause you know I’m a royal royal Diamonds and gold Do it like a royal royal 그게 나라고 거침없이 난 또 네게 걸어가 내 걸음걸이마저도 당당한 그게 나니까  Cause you know I’m a royal royal Diamonds and gold 손짓 하나와 표정까지 Let you know you know you know you know you know 날 보여줄래  (huh, one, huh, two) Yeah you're vibin' 무슨 느낌인지 알았다면 divin' (huh, one, huh, two) 그래 너답게 보여줄 때 가장 빛나 like a diamond (royal) Strike a pose (that's royal) You are the boss (that's royal)  Let you know you know you know you know you know 날 보여줄래  Royal",65745,0.048813777548981,0.0594491318471332,ROYAL_4201,종묘귀금속전문백화점,ROYAL
616,429,롯데면세점 명동본점_429,ROYAL_4201,34847379,ROYAL,IVE (아이브),LOVE DIVE,['댄스'],"Royal Royal  두 발끝을 뗀 순간 내게로 집중되는 vibe (woah woah yeah) 익숙한 시선 I want it 숨길 필요 없잖아 느껴져 in your eyes, eyes, eyes  흔들림 따위는 없는 내 머리부터 발끝까지 세상에 보란 듯 모든 걸 보여 주고파 난 누구보다 환하게 빛나는 그런 나인걸  Cause you know I’m a royal royal Diamonds and gold Do it like a royal royal 그게 나라고 거침없이 난 또 네게 걸어가 내 걸음걸이마저도 당당한 그게 나니까  Cause you know I’m a royal royal Diamonds and gold 손짓 하나와 표정까지 Let you know you know you know you know you know 날 보여줄래  난 걸음걸이부터 눈빛까지 so royal 다들 물어봐 how can I be like u, hol’ up 망설이지 말고 보여줘 be loyal to yourself 가장 너다운 걸 보여줄 때 that’s royal  솔직한 게 (I) 좋 (like) 아 (it) 아무렴 뭐 어때 숨을 필요 없어 시선에 지금부터 let 'em know your name  나다운 게 (I) 좋 (love) 아 (it) 지금 이 순간 오직 너에게만 집중해 네게 중요한 건 언제나 be yourself  흔들림 따위는 없는 내 머리부터 발끝까지 세상에 보란 듯 모든 걸 보여 주고파 난 누구보다 환하게 빛나는 그런 나인걸  Cause you know I’m a royal royal Diamonds and gold Do it like a royal royal 그게 나라고 거침없이 난 또 네게 걸어가 내 걸음걸이마저도 당당한 그게 나니까  Cause you know I’m a royal royal Diamonds and gold 손짓 하나와 표정까지 Let you know you know you know you know you know 날 보여줄래  언제나 가장 빛나길 원해 저 별처럼 눈부신 나 어떤 순간에도 자신 있게 나아가 난 Ooh no one can stop me now hoo  Cause you know I’m a royal royal Diamonds and gold Do it like a royal royal 그게 나라고 거침없이 난 또 네게 걸어가 내 걸음걸이마저도 당당한 그게 나니까  Cause you know I’m a royal royal Diamonds and gold 손짓 하나와 표정까지 Let you know you know you know you know you know 날 보여줄래  (huh, one, huh, two) Yeah you're vibin' 무슨 느낌인지 알았다면 divin' (huh, one, huh, two) 그래 너답게 보여줄 때 가장 빛나 like a diamond (royal) Strike a pose (that's royal) You are the boss (that's royal)  Let you know you know you know you know you know 날 보여줄래  Royal",65745,0.048813777548981,0.0594491318471332,ROYAL_4201,롯데면세점 명동본점,ROYAL
617,524,코리아 주얼랜드_524,ROYAL_4201,34847379,ROYAL,IVE (아이브),LOVE DIVE,['댄스'],"Royal Royal  두 발끝을 뗀 순간 내게로 집중되는 vibe (woah woah yeah) 익숙한 시선 I want it 숨길 필요 없잖아 느껴져 in your eyes, eyes, eyes  흔들림 따위는 없는 내 머리부터 발끝까지 세상에 보란 듯 모든 걸 보여 주고파 난 누구보다 환하게 빛나는 그런 나인걸  Cause you know I’m a royal royal Diamonds and gold Do it like a royal royal 그게 나라고 거침없이 난 또 네게 걸어가 내 걸음걸이마저도 당당한 그게 나니까  Cause you know I’m a royal royal Diamonds and gold 손짓 하나와 표정까지 Let you know you know you know you know you know 날 보여줄래  난 걸음걸이부터 눈빛까지 so royal 다들 물어봐 how can I be like u, hol’ up 망설이지 말고 보여줘 be loyal to yourself 가장 너다운 걸 보여줄 때 that’s royal  솔직한 게 (I) 좋 (like) 아 (it) 아무렴 뭐 어때 숨을 필요 없어 시선에 지금부터 let 'em know your name  나다운 게 (I) 좋 (love) 아 (it) 지금 이 순간 오직 너에게만 집중해 네게 중요한 건 언제나 be yourself  흔들림 따위는 없는 내 머리부터 발끝까지 세상에 보란 듯 모든 걸 보여 주고파 난 누구보다 환하게 빛나는 그런 나인걸  Cause you know I’m a royal royal Diamonds and gold Do it like a royal royal 그게 나라고 거침없이 난 또 네게 걸어가 내 걸음걸이마저도 당당한 그게 나니까  Cause you know I’m a royal royal Diamonds and gold 손짓 하나와 표정까지 Let you know you know you know you know you know 날 보여줄래  언제나 가장 빛나길 원해 저 별처럼 눈부신 나 어떤 순간에도 자신 있게 나아가 난 Ooh no one can stop me now hoo  Cause you know I’m a royal royal Diamonds and gold Do it like a royal royal 그게 나라고 거침없이 난 또 네게 걸어가 내 걸음걸이마저도 당당한 그게 나니까  Cause you know I’m a royal royal Diamonds and gold 손짓 하나와 표정까지 Let you know you know you know you know you know 날 보여줄래  (huh, one, huh, two) Yeah you're vibin' 무슨 느낌인지 알았다면 divin' (huh, one, huh, two) 그래 너답게 보여줄 때 가장 빛나 like a diamond (royal) Strike a pose (that's royal) You are the boss (that's royal)  Let you know you know you know you know you know 날 보여줄래  Royal",65745,0.048813777548981,0.0594491318471332,ROYAL_4201,코리아 주얼랜드,ROYAL
618,554,파라다이스시티 플라자_554,ROYAL_4201,34847379,ROYAL,IVE (아이브),LOVE DIVE,['댄스'],"Royal Royal  두 발끝을 뗀 순간 내게로 집중되는 vibe (woah woah yeah) 익숙한 시선 I want it 숨길 필요 없잖아 느껴져 in your eyes, eyes, eyes  흔들림 따위는 없는 내 머리부터 발끝까지 세상에 보란 듯 모든 걸 보여 주고파 난 누구보다 환하게 빛나는 그런 나인걸  Cause you know I’m a royal royal Diamonds and gold Do it like a royal royal 그게 나라고 거침없이 난 또 네게 걸어가 내 걸음걸이마저도 당당한 그게 나니까  Cause you know I’m a royal royal Diamonds and gold 손짓 하나와 표정까지 Let you know you know you know you know you know 날 보여줄래  난 걸음걸이부터 눈빛까지 so royal 다들 물어봐 how can I be like u, hol’ up 망설이지 말고 보여줘 be loyal to yourself 가장 너다운 걸 보여줄 때 that’s royal  솔직한 게 (I) 좋 (like) 아 (it) 아무렴 뭐 어때 숨을 필요 없어 시선에 지금부터 let 'em know your name  나다운 게 (I) 좋 (love) 아 (it) 지금 이 순간 오직 너에게만 집중해 네게 중요한 건 언제나 be yourself  흔들림 따위는 없는 내 머리부터 발끝까지 세상에 보란 듯 모든 걸 보여 주고파 난 누구보다 환하게 빛나는 그런 나인걸  Cause you know I’m a royal royal Diamonds and gold Do it like a royal royal 그게 나라고 거침없이 난 또 네게 걸어가 내 걸음걸이마저도 당당한 그게 나니까  Cause you know I’m a royal royal Diamonds and gold 손짓 하나와 표정까지 Let you know you know you know you know you know 날 보여줄래  언제나 가장 빛나길 원해 저 별처럼 눈부신 나 어떤 순간에도 자신 있게 나아가 난 Ooh no one can stop me now hoo  Cause you know I’m a royal royal Diamonds and gold Do it like a royal royal 그게 나라고 거침없이 난 또 네게 걸어가 내 걸음걸이마저도 당당한 그게 나니까  Cause you know I’m a royal royal Diamonds and gold 손짓 하나와 표정까지 Let you know you know you know you know you know 날 보여줄래  (huh, one, huh, two) Yeah you're vibin' 무슨 느낌인지 알았다면 divin' (huh, one, huh, two) 그래 너답게 보여줄 때 가장 빛나 like a diamond (royal) Strike a pose (that's royal) You are the boss (that's royal)  Let you know you know you know you know you know 날 보여줄래  Royal",65745,0.048813777548981,0.0594491318471332,ROYAL_4201,파라다이스시티 플라자,ROYAL
619,643,서순라길 K 주얼리 종로페스티벌_643,ROYAL_4201,34847379,ROYAL,IVE (아이브),LOVE DIVE,['댄스'],"Royal Royal  두 발끝을 뗀 순간 내게로 집중되는 vibe (woah woah yeah) 익숙한 시선 I want it 숨길 필요 없잖아 느껴져 in your eyes, eyes, eyes  흔들림 따위는 없는 내 머리부터 발끝까지 세상에 보란 듯 모든 걸 보여 주고파 난 누구보다 환하게 빛나는 그런 나인걸  Cause you know I’m a royal royal Diamonds and gold Do it like a royal royal 그게 나라고 거침없이 난 또 네게 걸어가 내 걸음걸이마저도 당당한 그게 나니까  Cause you know I’m a royal royal Diamonds and gold 손짓 하나와 표정까지 Let you know you know you know you know you know 날 보여줄래  난 걸음걸이부터 눈빛까지 so royal 다들 물어봐 how can I be like u, hol’ up 망설이지 말고 보여줘 be loyal to yourself 가장 너다운 걸 보여줄 때 that’s royal  솔직한 게 (I) 좋 (like) 아 (it) 아무렴 뭐 어때 숨을 필요 없어 시선에 지금부터 let 'em know your name  나다운 게 (I) 좋 (love) 아 (it) 지금 이 순간 오직 너에게만 집중해 네게 중요한 건 언제나 be yourself  흔들림 따위는 없는 내 머리부터 발끝까지 세상에 보란 듯 모든 걸 보여 주고파 난 누구보다 환하게 빛나는 그런 나인걸  Cause you know I’m a royal royal Diamonds and gold Do it like a royal royal 그게 나라고 거침없이 난 또 네게 걸어가 내 걸음걸이마저도 당당한 그게 나니까  Cause you know I’m a royal royal Diamonds and gold 손짓 하나와 표정까지 Let you know you know you know you know you know 날 보여줄래  언제나 가장 빛나길 원해 저 별처럼 눈부신 나 어떤 순간에도 자신 있게 나아가 난 Ooh no one can stop me now hoo  Cause you know I’m a royal royal Diamonds and gold Do it like a royal royal 그게 나라고 거침없이 난 또 네게 걸어가 내 걸음걸이마저도 당당한 그게 나니까  Cause you know I’m a royal royal Diamonds and gold 손짓 하나와 표정까지 Let you know you know you know you know you know 날 보여줄래  (huh, one, huh, two) Yeah you're vibin' 무슨 느낌인지 알았다면 divin' (huh, one, huh, two) 그래 너답게 보여줄 때 가장 빛나 like a diamond (royal) Strike a pose (that's royal) You are the boss (that's royal)  Let you know you know you know you know you know 날 보여줄래  Royal",65745,0.048813777548981,0.0594491318471332,ROYAL_4201,서순라길 K 주얼리 종로페스티벌,ROYAL
